,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21p,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
3998909013_R02C01,0.0,0.0,0.0,0.21139896373056996,0.0,0.0,0.0,0.0,-0.027218934911242602,0.0,-0.15529411764705883,0.0,0.0,0.0,0.0,0.09824046920821114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18181818181818182,0.0,0.0,0.0,0.9973958333333334,0.0,0.0,0.734225621414914,-0.6948529411764706,0.0
8622007091_R01C01,0.0,0.0,-0.8826923076923077,0.0,-1.0,-1.0,0.0,0.04052443384982122,-0.05562130177514793,0.0,0.0,0.0,0.0,-0.1590909090909091,-0.12156862745098039,-1.0,-1.0,1.0,-0.08541846419327007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9221197132_R02C02,0.0,0.0,-0.9865384615384616,0.0,0.8905325443786982,-0.7520278099652375,0.0,0.0,0.0,0.01282051282051282,0.007058823529411765,0.0,0.0,0.0,0.0,0.0,-0.09152872444011685,0.020618556701030927,0.9887834339948232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9855358023_R03C02,0.0,0.0,0.0,-0.043523316062176166,0.34911242603550297,0.0,0.0831353919239905,0.0,-0.14792899408284024,-0.009157509157509158,-0.004705882352941176,0.0,0.0,0.0,0.0,0.0,0.02044790652385589,0.0,0.015530629853321829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018363939899833055,-0.011747430249632892,0.0,-0.44075829383886256,-0.03208556149732621,0.0,0.0,0.0,0.5572916666666666,0.9961038961038962,0.0,0.0,0.025735294117647058,0.0
9534104007_R01C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028368794326241134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009943181818181818,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3999834093_R02C02,0.0,0.0,-0.8153846153846154,-0.04559585492227979,0.0,-0.9976825028968713,0.0,-0.014302741358760428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1545138888888889,-0.17317845828933473,0.0,0.0,0.0,0.0,-0.0481283422459893,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9533774023_R06C02,0.9041095890410958,0.0,-0.03653846153846154,0.1844559585492228,0.0,0.0,0.0,0.0,-0.10650887573964497,0.0,0.0,1.0,1.0,-0.4431818181818182,-0.4235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01278409090909091,0.0,0.0,0.8337662337662337,0.0,0.0,0.0,0.0
9969477100_R05C01,0.045662100456621,0.0,-0.007692307692307693,-0.043523316062176166,0.0,0.0,0.0,0.0,-0.8710059171597633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006344171292624901,-0.0025884383088869713,0.0,-0.32166301969365424,0.0,0.0,-0.01773049645390071,0.0,0.0,0.0,-0.36123348017621143,0.02909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999875055_R02C02,0.0,0.0,-0.8211538461538461,0.0,1.0,-0.9466975666280417,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.11186440677966102,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.06805074971164937,-0.009943181818181818,0.0,0.0390625,0.0,0.0,0.0,-0.5404411764705882,0.39221140472878996
10006823130_R05C01,0.9817351598173516,-0.6373626373626373,-0.5230769230769231,0.0,0.0,0.0,0.0,-0.004767580452920143,0.0,0.0,0.0,-0.012224938875305624,0.0,0.625,0.0,0.0,-0.4050632911392405,0.0,0.04831751509922347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01669449081803005,0.0,-0.05454545454545454,0.0,0.0,0.0,0.011363636363636364,0.0,1.0,0.8688311688311688,0.0,0.0,0.22426470588235295,0.0
9379086138_R05C02,0.0,-0.023351648351648352,0.0,0.0,-1.0,-1.0,-1.0,-0.5566150178784267,0.0,0.0,0.0,0.0,-0.04365482233502538,0.0,0.0,0.0,-0.7195715676728335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6205305651672434,-0.0014204545454545455,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
9370847061_R01C01,-0.0319634703196347,-0.005494505494505495,0.0,0.0,1.0,-0.9652375434530707,0.0,0.0,0.0,-0.020146520146520148,0.0,0.0,0.02131979695431472,0.0,0.0,-0.4237536656891496,-0.6368062317429406,0.0,0.0,0.0,0.0,0.0,-0.5288135593220339,0.0,0.0,-0.7486800422386484,0.0,0.0,0.0,0.0,0.0,0.06805074971164937,0.0,-0.9883495145631068,0.0,0.0,0.0,0.0,-0.44485294117647056,0.0
9769100024_R05C01,0.0,0.0,0.0,0.21450777202072538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01116751269035533,0.0,-0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031678986272439284,-0.018363939899833055,-0.02936857562408223,0.0,0.0,-0.0481283422459893,0.0,0.011363636363636364,0.0,0.0,-0.006493506493506494,0.0,0.0,0.0,0.0
9533774021_R04C02,-0.0365296803652968,-0.26785714285714285,-1.0,-0.043523316062176166,0.0,-0.9988412514484357,0.0,0.0,-0.9479289940828403,1.0,1.0,0.0,-0.09441624365482233,0.0,0.0,-0.2653958944281525,0.495618305744888,0.0,0.0,0.0,0.0,0.0,-0.04067796610169491,0.0,0.0,0.0,-1.0,-0.8913362701908958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9349904397705545,-0.5992647058823529,0.0
9855358031_R04C01,0.0,0.0,-0.5807692307692308,-0.04559585492227979,0.9792899408284024,0.015063731170336037,0.009501187648456057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03137254901960784,0.0,-0.8296007789678675,0.0,-0.13891285591026747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00333889816360601,-1.0,-0.31272727272727274,-1.0,-0.2192513368983957,0.0,-0.009943181818181818,0.0,1.0,0.8896103896103896,0.0,0.04780114722753346,-0.9779411764705882,1.0
9769100024_R01C02,0.0,0.0,0.0,0.05181347150259067,0.0,0.0,0.0,-0.03218116805721097,0.0,-0.01282051282051282,-0.004705882352941176,0.0,-0.0700507614213198,0.0,0.0,0.0,0.0,0.0,0.05004314063848145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2480252764612954,-0.0481283422459893,-0.07381776239907728,-0.009943181818181818,0.0,0.0,0.8636363636363636,-0.0990990990990991,0.0,0.0,0.0
9769100024_R04C02,0.0,0.0,-0.9923076923076923,1.0,0.0,0.0,-0.03800475059382423,0.0,0.0,0.0,0.0,1.0,1.0,0.045454545454545456,1.0,0.0,-0.018500486854917234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.546875,0.0,-0.5976627712854758,-0.007342143906020558,1.0,0.5466034755134281,0.0,-0.07381776239907728,1.0,0.013592233009708738,1.0,1.0,1.0,1.0,-1.0,-1.0
10006823130_R04C01,0.0,0.0,-0.9961538461538462,0.0,1.0,-0.9976825028968713,0.0,0.0,-0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.976271186440678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9969477101_R05C01,0.9817351598173516,-0.059065934065934064,0.0,0.0,0.7928994082840237,-0.9524913093858632,0.0,0.0,-0.6485207100591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007765314926660914,0.16071428571428573,0.0,0.0,-0.9186440677966101,0.0,0.0,0.0,0.0,0.0,0.0,-0.45813586097946285,-1.0,-1.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,-0.6066176470588235,0.0
9878820066_R03C02,0.0,0.0,0.0,0.0,0.0,-0.30127462340672073,-0.6793349168646081,0.0,0.0,0.0,-0.09176470588235294,0.0,0.0,0.0,0.0,0.0,-0.6416747809152873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.032504780114722756,0.0,0.0
9769100024_R02C01,0.0,0.0,-0.007692307692307693,-0.05181347150259067,-0.21893491124260356,0.0,0.0,0.0,0.027218934911242602,0.0,0.0,0.0,-0.03959390862944162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018363939899833055,-0.19089574155653452,0.0,0.0,0.0,-0.08304498269896193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999834021_R02C01,0.0,-0.6318681318681318,-0.1346153846153846,-0.054922279792746116,-0.621301775147929,-0.6234067207415991,-0.36104513064133015,0.0,0.0,-0.020146520146520148,0.0,-0.21515892420537897,-0.06091370558375635,0.0,0.0,-1.0,-1.0,-0.09357652656621729,-0.15789473684210525,0.0,0.0,-1.0,-1.0,-1.0,-0.7378472222222222,-0.6990496304118268,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.052556818181818184,0.0,-0.03125,0.0,0.0,0.0,0.0,0.0
9379086164_R03C02,0.908675799086758,-0.8337912087912088,0.0,-0.015544041450777202,0.9289940828402367,0.0,-0.07600950118764846,0.0,0.0,0.0,0.0,0.07823960880195599,0.0,0.11363636363636363,-0.03529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3298611111111111,-0.01689545934530095,0.0,0.14243759177679882,-0.20363636363636364,-0.02527646129541864,0.0,0.0,0.0,0.015533980582524271,0.0,-0.04155844155844156,-0.009009009009009009,0.2734225621414914,-1.0,0.2114047287899861
9721365197_R01C01,0.2876712328767123,0.0,-1.0,-0.05181347150259067,0.29289940828402367,0.0,-0.7434679334916865,0.0,0.010650887573964497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05947660586835844,0.007765314926660914,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.18530884808013356,-0.14390602055800295,0.0,0.0,0.0,-0.6885813148788927,0.0,0.0,0.0,0.011688311688311689,0.0,0.0,0.0,0.0
10006823122_R03C02,0.0,-0.8145604395604396,-1.0,0.0,-0.0029585798816568047,0.031286210892236384,-0.6057007125890737,0.004767580452920143,-0.4153846153846154,-0.01282051282051282,-0.002352941176470588,0.029339853300733496,-0.01015228426395939,0.0,0.0,0.0,0.0,-0.006344171292624901,-0.0025884383088869713,0.15178571428571427,0.0,-1.0,-0.03389830508474576,-0.48404255319148937,0.0,-0.04118268215417107,-0.7729549248747913,-0.013215859030837005,1.0,-0.5545023696682464,0.0,-0.754325259515571,-0.009943181818181818,0.0,0.1015625,0.0,0.0,0.8967495219885278,0.0,0.0
9376561062_R06C02,1.0,-0.8214285714285714,-0.6076923076923076,0.1544041450777202,0.7662721893491125,-0.002317497103128621,-0.5771971496437055,-0.6281287246722288,-0.01301775147928994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6187943262411347,0.034722222222222224,0.0,-0.8414023372287145,-0.2701908957415565,0.0,-0.9320695102685624,0.0,-0.497116493656286,0.03551136363636364,-0.027184466019417475,0.0,0.8441558441558441,0.0,0.0,-0.48161764705882354,0.0
3999875057_R04C01,0.0,-0.9931318681318682,-0.9576923076923077,1.0,0.05029585798816568,0.04055619930475087,0.0,0.2467222884386174,0.5396449704142012,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7789934354485777,1.0,0.16610169491525423,0.0,0.0,-0.6853220696937699,0.0,0.0,0.0,-0.8530805687203792,0.0,-0.754325259515571,0.9801136363636364,1.0,-1.0,0.4,1.0,1.0,1.0,1.0
9379086167_R05C02,0.0,-0.2403846153846154,0.0,-0.02694300518134715,0.0,0.0,-0.9619952494061758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8500486854917235,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18690601900739176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.26990291262135924,0.0,0.9363636363636364,0.0,-0.0057361376673040155,-0.8198529411764706,0.0
9297949139_R01C02,0.0,-0.15384615384615385,0.0,0.00932642487046632,0.0,-0.0996523754345307,-0.7125890736342043,-0.4827175208581645,0.027218934911242602,0.0,0.0,0.15892420537897312,-0.05989847715736041,-0.9545454545454546,0.0,-0.036656891495601175,-0.02531645569620253,0.0,-0.03968938740293356,0.0,0.0,0.0,-0.9152542372881356,-0.10460992907801418,0.0,0.0,0.0,0.0,0.0,-0.10426540284360189,0.0,-0.7047289504036909,-0.3991477272727273,-1.0,0.0,-0.10909090909090909,-0.08408408408408409,0.8068833652007649,0.0,0.972183588317107
9741779119_R01C02,0.0,-0.8118131868131868,-1.0,0.8746113989637305,-1.0,-0.9374275782155272,-0.7244655581947743,-0.9570917759237187,-0.8142011834319527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9413287316652287,0.0,0.0,0.0,0.0,0.0,-0.8871527777777778,-0.046462513199577615,-0.9732888146911519,-0.657856093979442,0.0,0.011058451816745656,0.0,0.0,0.0,-1.0,0.0,-0.14415584415584415,0.9039039039039038,1.0,0.0,0.0
8622007083_R06C02,0.0,-0.8131868131868132,0.0,-0.12227979274611399,-0.9704142011834319,-0.26767091541135574,-0.9358669833729216,0.0,0.0,0.0,-0.007058823529411765,-0.007334963325183374,1.0,0.0,-0.17647058823529413,0.0,0.0,-0.09119746233148295,0.0,0.0,-0.10284463894967177,-1.0,-1.0,-0.7624113475177305,0.0,0.0,-0.13689482470784642,0.4831130690161527,0.0,-0.02527646129541864,0.0,-0.5051903114186851,0.0,-0.2524271844660194,-0.03125,-0.01038961038961039,0.024024024024024024,0.32695984703632885,-0.4117647058823529,0.0
9020331028_R01C02,0.0,0.0,-0.007692307692307693,-0.05699481865284974,0.0,-0.046349942062572425,0.0,-1.0,-0.1952662721893491,0.0,0.0,0.0,-0.01015228426395939,0.0,0.0,0.0,-0.2891918208373905,0.0,-0.04314063848144953,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09348914858096828,-1.0,0.0,-0.11690363349131122,-1.0,-1.0,0.4005681818181818,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3999547123_R04C02,-0.0182648401826484,0.0,-1.0,-0.07150259067357513,0.9940828402366864,-0.9235225955967555,-0.5083135391923991,0.0,-0.015384615384615385,-0.04945054945054945,-0.01411764705882353,0.0,0.0,-0.06818181818181818,-0.011764705882352941,0.04398826979472141,-0.4878286270691334,-0.0055511498810467885,0.0,0.0,-0.087527352297593,0.0,0.0,-0.7960992907801419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013020833333333334,0.0,0.0,0.0,-0.44485294117647056,0.0737134909596662
3999547136_R02C02,0.7123287671232876,0.0,-0.7057692307692308,-0.054922279792746116,0.9881656804733728,0.013904982618771726,0.3847980997624703,-0.013110846245530394,0.0,-0.020146520146520148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031720856463124504,-0.027610008628127698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3949447077409163,-0.43315508021390375,-0.6089965397923875,-0.01278409090909091,0.0,1.0,1.0,-1.0,-1.0,-0.8897058823529411,0.5326842837273992
9855358001_R06C02,0.0,-0.8777472527472527,-0.007692307692307693,0.12953367875647667,-0.014792899408284023,0.013904982618771726,0.0023752969121140144,0.12157330154946365,0.07692307692307693,0.0,0.0,0.0,0.0,0.13636363636363635,0.047058823529411764,0.05278592375366569,-0.3631937682570594,-0.0055511498810467885,0.01984469370146678,0.0,-0.3676148796498906,0.0,0.0,-0.5035460992907801,0.036458333333333336,0.0,-1.0,0.027900146842878122,0.0,-0.10742496050552923,1.0,0.0,-0.011363636363636364,0.26019417475728157,0.0,0.4038961038961039,-1.0,0.0,-1.0,-1.0
9379086138_R05C01,0.9954337899543378,-0.2692307692307692,-1.0,0.07772020725388601,-0.0029585798816568047,0.010428736964078795,-0.44655581947743467,0.004767580452920143,0.0650887573964497,0.0,0.0,0.0,-0.15736040609137056,0.0,0.0392156862745098,0.15102639296187684,-0.0934761441090555,0.0,0.022433132010353754,0.0,0.0,0.0,0.1423728813559322,0.0,0.0,-0.13199577613516367,0.24373956594323873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0234375,0.23506493506493506,0.4294294294294294,0.0,-0.4411764705882353,0.28789986091794156
3999875115_R02C02,-1.0,-1.0,-0.21923076923076923,0.0,0.0,0.0,-0.007125890736342043,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-0.32619279454722494,0.0,-0.04659188955996549,0.0,0.0,0.0,0.0,-1.0,0.0,-0.10454065469904963,0.0,-1.0,0.0,0.0,0.0,-0.06459054209919261,0.011363636363636364,0.0,0.3333333333333333,0.0,1.0,1.0,-0.48161764705882354,0.0
8622007118_R04C01,-1.0,-1.0,0.0,0.0,-0.07988165680473373,0.0,-0.3182897862232779,-0.6245530393325387,0.0,0.0,0.0,0.0,0.0,0.0,-0.050980392156862744,0.06158357771260997,-0.11684518013631938,0.0,-0.07075064710957722,0.0,0.0,-1.0,-0.37966101694915255,0.0,0.0,0.0,-0.00333889816360601,0.013215859030837005,0.0,0.0,0.0,0.0,-0.375,-1.0,1.0,1.0,0.0,-0.10325047801147227,-0.48161764705882354,0.0
9406922104_R03C01,0.91324200913242,-0.25137362637362637,0.0,0.0,-1.0,-1.0,-0.6935866983372921,0.03218116805721097,-0.37041420118343193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.06564551422319474,0.0,0.0,0.0,0.0,-0.6800422386483632,-1.0,-0.3509544787077827,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-0.05454545454545454,0.09309309309309309,0.0,1.0,0.4381084840055633
10006823144_R06C02,0.0,0.0,-0.9769230769230769,1.0,0.14201183431952663,0.026651216685979143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.00951625693893735,0.0,1.0,0.2210065645514223,0.0,0.0,0.0,0.008680555555555556,0.0,0.0,0.0,0.0,0.0,0.06417112299465241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05006954102920723
3999112137_R03C01,0.954337899543379,-0.3173076923076923,-0.5769230769230769,0.0,0.0,-0.013904982618771726,0.0,0.0,0.014201183431952662,-0.01282051282051282,-0.002352941176470588,-0.044009779951100246,-0.0020304568527918783,0.0,0.0,0.0,-0.8919182083739046,-0.0055511498810467885,-0.055220017256255395,0.0,-0.03282275711159737,0.0,0.0,0.0,0.0,-0.21858500527983105,-0.5525876460767947,0.0,0.0,0.0,0.0,0.011534025374855825,0.04971590909090909,0.017475728155339806,0.0,0.538961038961039,0.0,0.0,0.0,-0.03616133518776078
9406922106_R04C02,0.4429223744292237,0.12225274725274725,0.0,-0.046632124352331605,-0.023668639053254437,-0.046349942062572425,0.0,0.0,-0.09112426035502959,0.0,0.0,0.0,0.265989847715736,0.6590909090909091,0.9372549019607843,1.0,-0.7302823758519961,-0.12846946867565423,-0.058671268334771355,0.0,0.0,-1.0,-1.0,-0.11702127659574468,0.3854166666666667,0.0,0.4524207011686144,1.0,-0.11272727272727273,0.0,-0.28342245989304815,0.0,-0.018465909090909092,0.0,0.9713541666666666,0.9948051948051948,0.0,-0.16634799235181644,-1.0,-1.0
3999547123_R05C02,-1.0,-0.5989010989010989,-0.15576923076923077,-0.054922279792746116,-0.8461538461538461,-0.7288528389339514,-0.0166270783847981,0.22169249106078665,0.010650887573964497,-0.009157509157509158,-0.011764705882352941,0.0,0.26802030456852793,0.0,0.0,0.0,0.0,-0.9690721649484536,-1.0,0.0,-0.18818380743982493,0.0,-0.13898305084745763,-0.2854609929078014,-0.9895833333333334,-1.0,0.0,0.0,0.0,-0.026856240126382307,-1.0,-1.0,-0.015625,0.0,0.0,0.45714285714285713,0.0,0.0,-0.8639705882352942,-1.0
8622007091_R01C02,-0.0821917808219178,-1.0,0.0,0.0,-0.0029585798816568047,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.014669926650366748,0.0,0.0,-0.03137254901960784,0.0,0.0,0.0,0.0,0.0,-0.7658643326039387,0.0,0.0,-1.0,-1.0,0.3115100316789863,0.0,0.0,0.0,-0.46445497630331756,0.0,-0.754325259515571,-0.009943181818181818,0.0,0.0,0.0,-0.963963963963964,-0.0057361376673040155,-0.6801470588235294,0.0
9379086163_R06C01,-1.0,-0.967032967032967,0.0,0.35958549222797925,0.28994082840236685,-0.9524913093858632,-1.0,-0.6889153754469607,-1.0,0.0695970695970696,0.0,0.0,0.0,-1.0,-1.0,0.5219941348973607,-1.0,0.0,-0.3114754098360656,0.0,0.6236323851203501,0.0,0.0,-1.0,1.0,1.0,0.08848080133555926,0.0,-0.7381818181818182,0.0,-1.0,-1.0,0.0,-0.7533980582524272,-1.0,0.34025974025974026,-0.990990990990991,-1.0,-1.0,-0.12239221140472879
9878820107_R05C02,0.4520547945205479,-0.019230769230769232,-0.5807692307692308,-0.04559585492227979,0.0,0.0,-0.2494061757719715,0.0,-0.34437869822485206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018363939899833055,-0.011747430249632892,0.0,-0.9320695102685624,-0.053475935828877004,-0.07381776239907728,0.4659090909090909,0.0,0.0,-0.006493506493506494,0.0,0.0,-0.1801470588235294,0.0
9406922104_R01C01,0.0,0.0,0.0,0.0,-0.7633136094674556,0.0,0.0,-0.32777115613825986,-0.6662721893491125,0.0,0.0,0.0,0.0,0.0,0.0,-0.007331378299120235,-0.6786757546251218,-1.0,-0.01898188093183779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009943181818181818,0.0,0.0546875,-0.11688311688311688,0.0,0.0,-1.0,0.9415855354659249
3999875055_R03C02,0.8812785388127854,0.0,-0.3192307692307692,-0.13264248704663212,0.6982248520710059,0.0034762456546929316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7877312560856865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2914466737064414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1533980582524272,0.0,0.0,0.0,0.0,0.0,0.0
9007225086_R05C01,-1.0,-1.0,-0.13653846153846153,0.37409326424870465,0.9704142011834319,1.0,-0.47980997624703087,-0.6281287246722288,1.0,1.0,1.0,-0.029339853300733496,0.0,1.0,1.0,0.0,0.01557935735150925,0.7343378271213322,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.9563636363636364,-1.0,0.0,0.0,0.9815340909090909,0.0,1.0,1.0,1.0,1.0,0.0,0.0
9379086167_R06C01,-1.0,-0.9821428571428571,-0.22692307692307692,0.0,0.0,-0.9942062572421785,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.4459591041869523,-1.0,0.3822260569456428,0.41517857142857145,-0.7396061269146609,-1.0,-1.0,-1.0,0.0,0.0,-0.991652754590985,0.0,-1.0,-0.6303317535545023,0.0,-0.5790080738177624,0.011363636363636364,0.0,-0.3098958333333333,0.0,0.0,-0.009560229445506692,-0.48161764705882354,0.0
9878820017_R03C02,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03537532355478861,0.0,0.0,0.0,0.0,-1.0,0.0,-0.14994720168954592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48161764705882354,0.0
9741950025_R06C02,0.0,0.0,0.0,0.0,0.7603550295857988,0.05793742757821553,-0.8432304038004751,-0.0059594755661501785,-0.027218934911242602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8179162609542356,0.0,0.007765314926660914,0.0,0.0,-1.0,-0.5084745762711864,0.0,1.0,0.1805702217529039,-0.44741235392320533,0.0,-0.32727272727272727,0.0,0.0,0.0,0.011363636363636364,-0.013592233009708738,1.0,1.0,0.0,0.0,0.0,0.0
9741950149_R05C02,-1.0,-1.0,-0.007692307692307693,-0.043523316062176166,-0.0650887573964497,0.0,-0.7767220902612827,-0.09535160905840286,0.0,0.0,0.0,0.0,0.0,0.0,-0.09019607843137255,0.0,-0.9542356377799416,-0.7383029341792229,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.003472222222222222,-0.9091869060190074,0.0,0.0,0.0,0.0,-0.7593582887700535,0.05074971164936563,0.0,-0.8563106796116505,-0.0234375,0.0,0.0,0.0,-0.48161764705882354,0.0
9406922106_R01C02,-1.0,-0.6497252747252747,-0.5769230769230769,0.043523316062176166,-1.0,-1.0,0.0,-0.635280095351609,-1.0,0.0,-0.28,0.0,0.4263959390862944,0.0,0.0,-0.002932551319648094,-1.0,-0.7811260904044409,0.24245038826574633,0.0,0.028446389496717725,0.0,0.0,0.0,0.0,0.021119324181626188,0.0,0.0,-1.0,-1.0,0.0,-0.20069204152249134,-0.01278409090909091,0.0,0.0,0.0,0.0,0.0,-0.9117647058823529,-1.0
8622007065_R02C02,0.9497716894977168,-0.11675824175824176,-0.573076923076923,-0.944041450777202,0.9408284023668639,-0.944380069524913,-0.9857482185273159,-0.9606674612634089,-1.0,0.4065934065934066,-0.16705882352941176,-0.8973105134474327,-1.0,0.0,0.0,-1.0,-0.8734177215189873,0.2846946867565424,-0.09318377911993098,0.0,0.0,-1.0,-0.6711864406779661,-1.0,-0.3611111111111111,-0.023231256599788808,1.0,0.6886930983847284,1.0,-0.8767772511848341,0.0,-0.5905420991926182,-0.0014204545454545455,0.4563106796116505,-1.0,-0.4727272727272727,-0.06006006006006006,-0.05736137667304015,-0.17647058823529413,0.9276773296244785
9969477058_R05C01,0.0,-0.07967032967032966,-0.007692307692307693,-0.054922279792746116,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1590909090909091,0.0,0.0,0.0,0.0,0.022433132010353754,0.9107142857142857,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.7381818181818182,-0.1484992101105845,0.0,0.0,0.0,0.0,0.828125,0.812987012987013,0.0,0.0,-0.7095588235294118,0.0
9444374134_R02C01,0.0,-0.19505494505494506,0.0,0.0,0.0,0.0,-0.5866983372921615,-0.6781883194278904,0.0,0.014652014652014652,0.0,0.0,0.47106598984771575,0.0,0.0,0.0,-0.5744888023369036,0.0,0.0,0.0,0.0,0.0,-0.8915254237288136,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6118546845124283,-0.21691176470588236,0.9652294853963839
