,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21p,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
TCGA-FG-8188,0.0091324200913242,-0.18956043956043955,-0.5403846153846154,0.2860103626943005,0.020710059171597635,-0.0011587485515643105,-0.6223277909738717,-0.010727056019070322,0.0035502958579881655,0.01282051282051282,0.009411764705882352,0.0,0.01015228426395939,-1.0,-1.0,0.9237536656891495,-0.9961051606621227,-0.0015860428231562252,0.0025884383088869713,0.004464285714285714,0.002188183807439825,-0.4444444444444444,0.18305084745762712,0.2872340425531915,0.005208333333333333,0.0,0.0,0.27312775330396477,0.0,-0.4107424960505529,-0.0053475935828877,0.00461361014994233,0.007102272727272727,0.0,-0.23697916666666666,-0.007792207792207792,-0.057057057057057055,0.6673040152963671,0.0,0.005563282336578581
TCGA-FG-8191,0.0,0.005494505494505495,-0.0019230769230769232,0.32642487046632124,0.4408284023668639,-0.929316338354577,-0.34441805225653205,-0.8688915375446961,-0.027218934911242602,-0.03296703296703297,-0.004705882352941176,0.0,0.0010152284263959391,0.0,0.0,0.0,0.004868549172346641,-0.0031720856463124504,-0.01898188093183779,0.004464285714285714,-0.00437636761487965,0.0,0.0,0.0,-0.006944444444444444,0.0,-0.00333889816360601,0.0,0.0,-0.022116903633491312,-1.0,0.008073817762399077,-0.0014204545454545455,-0.9184466019417475,0.0,-0.005194805194805195,0.0,-0.0019120458891013384,0.0,-0.01808066759388039
TCGA-FG-A4MT,-0.0228310502283105,0.0,0.0,-0.0010362694300518134,-0.0029585798816568047,-0.02085747392815759,-0.06413301662707839,-0.3778307508939213,-0.001183431952662722,0.0,-0.002352941176470588,-0.009779951100244499,-0.003045685279187817,0.0,-0.047058823529411764,-0.007331378299120235,-0.9785783836416748,0.007930214115781126,-0.005176876617773943,-0.004464285714285714,0.0,0.0,0.0,-0.24822695035460993,-0.006944444444444444,-0.007391763463569166,-0.001669449081803005,-0.09691629955947137,0.0,0.001579778830963665,0.0,-0.0196078431372549,-0.01278409090909091,-0.9980582524271845,-0.0078125,-0.00909090909090909,0.036036036036036036,0.8833652007648184,0.007352941176470588,0.0
TCGA-FG-A4MU,-1.0,-1.0,0.0038461538461538464,0.0,0.0,0.015063731170336037,0.0,0.00834326579261025,0.021301775147928994,0.005494505494505495,0.0,0.009779951100244499,-0.0020304568527918783,0.07954545454545454,0.0,1.0,0.9629990262901655,0.011102299762093577,0.007765314926660914,1.0,1.0,0.0,-0.003389830508474576,0.0,0.0,0.0,-0.001669449081803005,-0.002936857562408223,0.0,0.001579778830963665,-0.0053475935828877,0.0,0.0014204545454545455,0.0,1.0,1.0,0.0,-0.07265774378585087,-0.1948529411764706,0.0027816411682892906
TCGA-FG-A4MW,-1.0,-1.0,-1.0,-1.0,0.0,0.005793742757821553,-0.0023752969121140144,0.0,-1.0,-1.0,-1.0,-0.009779951100244499,0.005076142131979695,0.0,0.0,1.0,0.9980525803310614,0.0,0.003451251078515962,-0.004464285714285714,0.0,0.0,0.0,-0.024822695035460994,0.0,-0.0010559662090813093,-0.001669449081803005,-0.00881057268722467,0.01090909090909091,0.001579778830963665,-0.5347593582887701,-0.0057670126874279125,0.004261363636363636,-0.001941747572815534,1.0,0.9974025974025974,-0.06906906906906907,0.0,-0.4889705882352941,0.0
TCGA-FG-A4MX,0.0,0.01098901098901099,0.0038461538461538464,0.0010362694300518134,0.0,-0.5121668597914253,-0.1876484560570071,-0.19189511323003575,0.01893491124260355,0.01282051282051282,0.0,-0.009779951100244499,0.005076142131979695,0.0,0.0,0.0,-0.4186952288218111,-0.21570182394924664,0.0,-0.08482142857142858,0.0,0.0,-0.003389830508474576,0.0,0.0,0.0,-0.001669449081803005,-0.0014684287812041115,0.0,0.011058451816745656,-0.48663101604278075,0.0011534025374855825,-0.0014204545454545455,-0.8640776699029126,0.0026041666666666665,-0.015584415584415584,-0.03003003003003003,-0.0038240917782026767,-0.48161764705882354,-0.006954102920723227
TCGA-FG-A4MY,0.9908675799086758,0.07005494505494506,-0.4423076923076923,0.0,-0.008875739644970414,-0.4716106604866744,-0.6935866983372921,-0.5840286054827175,0.23905325443786982,-0.0347985347985348,-0.002352941176470588,0.0,-0.698477157360406,0.0,-0.00784313725490196,0.0,-0.0038948393378773127,0.004758128469468675,-0.007765314926660914,-0.004464285714285714,0.19474835886214442,-0.6666666666666666,-0.003389830508474576,-0.9787234042553191,0.0,-0.0021119324181626186,0.0,-0.3303964757709251,0.5490909090909091,-0.36808846761453395,0.0,0.0,-0.008522727272727272,-0.003883495145631068,0.0,0.0,-0.06306306306306306,0.13001912045889102,-0.3897058823529412,1.0
TCGA-FG-A60J,0.0,0.006868131868131868,-0.0057692307692307696,0.01865284974093264,-0.011834319526627219,0.0,-1.0,-0.0023837902264600714,-0.020118343195266272,0.020146520146520148,0.0,0.0,0.14517766497461929,0.0,0.0,0.010263929618768328,0.0,-0.0007930214115781126,0.001725625539257981,-0.004464285714285714,-0.002188183807439825,-1.0,-1.0,0.26595744680851063,-0.001736111111111111,-0.004223864836325237,0.0,-0.007342143906020558,-0.0036363636363636364,-0.9304897314375987,-0.0053475935828877,0.0034602076124567475,0.004261363636363636,0.007766990291262136,0.0,0.0012987012987012987,0.015015015015015015,0.05162523900573614,-0.014705882352941176,0.0
TCGA-FG-A60K,0.0,0.0,-0.0057692307692307696,0.004145077720207254,0.0,-0.0011587485515643105,0.0,0.08581644815256258,0.008284023668639054,0.17582417582417584,0.0,-0.004889975550122249,0.10558375634517767,0.0,0.0,0.0,-1.0,-0.9992069785884219,-0.003451251078515962,0.004464285714285714,-0.002188183807439825,0.0,0.0,0.12588652482269502,-0.001736111111111111,-0.0021119324181626186,-0.005008347245409015,-0.004405286343612335,-0.01090909090909091,0.00315955766192733,0.0053475935828877,0.0,0.002840909090909091,0.0,0.0,0.0012987012987012987,0.012012012012012012,0.0019120458891013384,-0.04044117647058824,0.0
TCGA-FG-A60L,0.9863013698630136,-0.006868131868131868,-0.7980769230769231,0.7575129533678756,-0.011834319526627219,-0.0011587485515643105,-1.0,-0.013110846245530394,0.0035502958579881655,0.0,0.0,0.06356968215158924,0.007106598984771574,0.125,0.0,0.0,-0.0009737098344693282,0.003965107057890563,-0.0008628127696289905,0.004464285714285714,-0.08315098468271334,-0.6666666666666666,-0.003389830508474576,-0.21099290780141844,0.029513888888888888,-0.0010559662090813093,-0.005008347245409015,-0.010279001468428781,0.0,-0.5608214849921012,-0.0106951871657754,-0.006920415224913495,-0.002840909090909091,0.0,0.0078125,0.5012987012987012,-0.02702702702702703,0.0,-0.003676470588235294,0.0
TCGA-FG-A6IZ,0.0045662100456621,0.006868131868131868,0.0057692307692307696,0.0,0.0029585798816568047,0.0,-1.0,0.013110846245530394,-0.005917159763313609,0.029304029304029304,-0.002352941176470588,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9873116574147502,0.005176876617773943,-0.004464285714285714,0.0,0.1111111111111111,0.020338983050847456,0.005319148936170213,0.003472222222222222,-0.004223864836325237,0.00333889816360601,0.0,-1.0,-1.0,0.0,-0.00922722029988466,-0.005681818181818182,0.0,0.0026041666666666665,-0.003896103896103896,0.0,0.0,0.003676470588235294,-0.0013908205841446453
TCGA-FG-A6J1,-0.0091324200913242,0.004120879120879121,0.0019230769230769232,0.007253886010362694,-0.005917159763313609,-0.0011587485515643105,0.0023752969121140144,0.0023837902264600714,0.023668639053254437,0.0,0.0,-0.009779951100244499,0.01116751269035533,0.0,0.0,0.0,-1.0,-0.9777954004758128,-0.005176876617773943,-0.004464285714285714,0.0,0.0,0.0,0.0070921985815602835,0.017361111111111112,-0.0031678986272439284,-0.001669449081803005,0.0014684287812041115,-1.0,-0.9842022116903634,0.0,-0.002306805074971165,0.0,0.001941747572815534,0.0026041666666666665,-0.0025974025974025974,0.006006006006006006,-0.0019120458891013384,0.003676470588235294,0.0
TCGA-FG-A6J3,-0.0045662100456621,-0.8104395604395604,0.06346153846153846,-0.18963730569948187,0.6745562130177515,-0.4461181923522596,-0.8266033254156769,-0.7270560190703218,-0.7112426035502959,0.02197802197802198,-0.011764705882352941,0.9559902200488998,-0.0020304568527918783,0.0,-0.09803921568627451,0.0,-0.7224926971762414,-0.007137192704203013,-0.1734253666954271,-0.004464285714285714,0.3522975929978118,1.0,0.01694915254237288,-0.0035460992907801418,0.0,-0.6800422386483632,0.03171953255425709,0.737151248164464,-0.0036363636363636364,-0.8515007898894155,-0.9946524064171123,-0.9677047289504037,0.8721590909090909,-1.0,0.03125,-0.16493506493506493,0.003003003003003003,0.6462715105162524,-0.5588235294117647,1.0
TCGA-FG-A70Y,0.8310502283105022,0.0,-0.0019230769230769232,-0.0031088082901554403,0.0,-0.09617612977983778,-0.5225653206650831,0.010727056019070322,0.008284023668639054,-0.005494505494505495,0.002352941176470588,0.0,0.012182741116751269,0.0,0.0,0.036656891495601175,0.0,0.006344171292624901,0.0,0.004464285714285714,0.0,0.0,0.0,0.0,0.0,-0.0031678986272439284,-0.00333889816360601,0.0,0.0,-0.001579778830963665,0.0,0.002306805074971165,-0.2315340909090909,-0.001941747572815534,0.0,0.0025974025974025974,0.1111111111111111,0.4110898661567878,-0.3125,-0.0013908205841446453
TCGA-FG-A70Z,-1.0,-0.9903846153846154,0.0057692307692307696,0.0031088082901554403,-0.0029585798816568047,0.031286210892236384,-1.0,-0.2205005959475566,0.008284023668639054,0.0,0.09647058823529411,-0.017114914425427872,0.009137055837563452,0.0,-0.00392156862745098,0.0,0.0,0.01506740681998414,0.010353753235547885,0.004464285714285714,-0.002188183807439825,0.0,0.0,0.0070921985815602835,0.0,-0.0031678986272439284,0.0,-0.004405286343612335,0.0,-0.00631911532385466,0.0,-0.0011534025374855825,0.0,0.007766990291262136,1.0,0.9948051948051948,-0.02702702702702703,-0.0019120458891013384,-0.051470588235294115,-0.0027816411682892906
TCGA-FG-A710,0.0182648401826484,-0.0013736263736263737,-0.0038461538461538464,-0.0010362694300518134,0.008875739644970414,-0.0011587485515643105,-0.004750593824228029,0.0023837902264600714,0.0035502958579881655,0.01282051282051282,-0.002352941176470588,0.0,0.008121827411167513,0.0,0.0,0.2316715542521994,-1.0,-0.9888977002379065,-0.026747195858498704,-0.004464285714285714,-0.00437636761487965,0.0,0.0,-0.012411347517730497,-0.001736111111111111,-0.0010559662090813093,-0.001669449081803005,-0.002936857562408223,0.0036363636363636364,-0.001579778830963665,0.0,0.0,-0.005681818181818182,0.0,0.0,-0.0025974025974025974,0.0,-0.0057361376673040155,0.0,0.0
TCGA-FG-A711,-0.0045662100456621,-0.3131868131868132,-0.9884615384615385,-0.010362694300518135,0.23668639053254437,0.0,0.009501187648456057,0.010727056019070322,0.014201183431952662,0.0,0.002352941176470588,-0.019559902200488997,-0.007106598984771574,-0.022727272727272728,0.027450980392156862,0.0,-0.6601752677702045,-0.05471847739888977,-0.008628127696289905,-0.004464285714285714,0.0,-1.0,-0.3593220338983051,0.0035460992907801418,0.13368055555555555,-0.0010559662090813093,0.00333889816360601,0.0,0.0,-0.00315955766192733,-0.0053475935828877,-0.01384083044982699,-0.0014204545454545455,0.0,-0.0026041666666666665,0.7168831168831169,0.003003003003003003,0.0038240917782026767,-0.9595588235294118,0.0
TCGA-FG-A713,0.0,0.0,-0.0019230769230769232,0.0,0.0,0.030127462340672075,0.0,-0.007151370679380214,0.016568047337278107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9883154819863681,-1.0,-0.0025884383088869713,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021119324181626186,-0.00333889816360601,-0.010279001468428781,-0.0036363636363636364,-0.1943127962085308,0.0,0.0,0.01278409090909091,-0.001941747572815534,0.0026041666666666665,0.0,0.10510510510510511,0.0,0.0,0.0
TCGA-FG-A87N,0.0045662100456621,0.3447802197802198,-0.0057692307692307696,-0.0051813471502590676,-0.020710059171597635,-0.0011587485515643105,0.0,-0.014302741358760428,0.011834319526627219,-0.047619047619047616,0.0,0.0,-0.0010152284263959391,0.0,-0.03529411764705882,0.0,-0.17234664070107109,-0.0007930214115781126,-0.0025884383088869713,-0.9107142857142857,0.0,0.0,0.0,-0.0017730496453900709,0.001736111111111111,-0.0021119324181626186,0.0,0.005873715124816446,0.0,-0.001579778830963665,0.0,0.0,-0.06534090909090909,0.0,0.0,-0.00909090909090909,-0.10510510510510511,0.0,-0.058823529411764705,0.9638386648122392
